ISRICSOILGRIDS_new_average_nitrogen_reduced,x,y
269.0,-148.54167855,64.79167185
254.0,-148.12501185,64.79167185
281.0,-146.87501175,64.79167185
371.0,-153.12501225,64.37500515
339.0,-153.12501225,63.95833845
246.0,121.45834305,63.95833845
287.0,125.20834335,63.95833845
-9999.0,127.29167685,63.95833845
489.0,-153.54167895,63.54167175
363.0,-137.29167765,63.54167175
223.0,-134.79167745,63.54167175
258.0,-134.37501075,63.54167175
212.0,-133.95834405,63.54167175
271.0,-133.54167735,63.54167175
320.0,119.37500955,63.54167175
260.0,119.79167625,63.54167175
279.0,-137.29167765,63.12500505
289.0,-133.95834405,63.12500505
315.0,-132.70834395,63.12500505
338.0,93.95834085,63.12500505
349.0,94.37500755,63.12500505
344.0,95.62500765,63.12500505
369.0,96.04167435,63.12500505
372.0,117.70834275,63.12500505
351.0,118.12500945,63.12500505
326.0,119.37500955,63.12500505
206.0,119.79167625,63.12500505
210.0,120.62500965,63.12500505
230.0,130.62501045,63.12500505
321.0,-150.20834535,62.70833835
437.0,-148.12501185,62.70833835
365.0,-138.54167775,62.70833835
325.0,86.04167355,62.70833835
329.0,86.45834025,62.70833835
345.0,95.62500765,62.70833835
307.0,96.04167435,62.70833835
298.0,118.12500945,62.70833835
222.0,118.54167615,62.70833835
177.0,119.37500955,62.70833835
190.0,121.87500975,62.70833835
417.0,129.37501035,62.70833835
287.0,130.62501045,62.70833835
308.0,-150.20834535,62.29167165
251.0,-134.79167745,62.29167165
287.0,-133.54167735,62.29167165
-9999.0,-115.20834255,62.29167165
-9999.0,17.70833475,62.29167165
326.0,85.62500685,62.29167165
290.0,93.12500745,62.29167165
256.0,93.54167415,62.29167165
303.0,93.95834085,62.29167165
324.0,94.37500755,62.29167165
282.0,96.04167435,62.29167165
366.0,96.87500775,62.29167165
268.0,113.95834245,62.29167165
238.0,114.37500915,62.29167165
406.0,114.79167585,62.29167165
-9999.0,117.70834275,62.29167165
173.0,118.12500945,62.29167165
332.0,118.54167615,62.29167165
218.0,119.79167625,62.29167165
255.0,126.04167675,62.29167165
244.0,126.45834345,62.29167165
239.0,126.87501015,62.29167165
340.0,128.54167695,62.29167165
351.0,129.37501035,62.29167165
332.0,129.79167705,62.29167165
335.0,130.62501045,62.29167165
249.0,131.04167715,62.29167165
377.0,-151.04167875,61.87500495
291.0,-135.62501085,61.87500495
227.0,-135.20834415,61.87500495
249.0,-134.37501075,61.87500495
353.0,-133.95834405,61.87500495
-9999.0,-112.70834235,61.87500495
277.0,84.79167345,61.87500495
258.0,93.12500745,61.87500495
316.0,93.54167415,61.87500495
270.0,93.95834085,61.87500495
293.0,94.37500755,61.87500495
361.0,96.04167435,61.87500495
322.0,96.87500775,61.87500495
245.0,113.12500905,61.87500495
453.0,113.54167575,61.87500495
352.0,113.95834245,61.87500495
-9999.0,117.70834275,61.87500495
362.0,119.79167625,61.87500495
217.0,120.62500965,61.87500495
272.0,121.87500975,61.87500495
207.0,125.62501005,61.87500495
294.0,126.87501015,61.87500495
475.0,129.37501035,61.87500495
354.0,-151.45834545,61.45833825
347.0,-151.04167875,61.45833825
319.0,-150.62501205,61.45833825
538.0,-150.20834535,61.45833825
178.0,-134.37501075,61.45833825
277.0,-133.12501065,61.45833825
296.0,87.29167365,61.45833825
324.0,95.62500765,61.45833825
299.0,96.04167435,61.45833825
356.0,113.54167575,61.45833825
354.0,113.95834245,61.45833825
184.0,121.04167635,61.45833825
275.0,126.04167675,61.45833825
274.0,126.45834345,61.45833825
296.0,130.20834375,61.45833825
-9999.0,-151.87501215,61.04167155
403.0,-151.45834545,61.04167155
-9999.0,-151.04167875,61.04167155
179.0,-136.45834425,61.04167155
270.0,-135.62501085,61.04167155
219.0,-134.79167745,61.04167155
152.0,-134.37501075,61.04167155
427.0,83.95834005,61.04167155
356.0,84.37500675,61.04167155
366.0,84.79167345,61.04167155
235.0,86.87500695,61.04167155
274.0,91.45834065,61.04167155
210.0,91.87500735,61.04167155
277.0,93.54167415,61.04167155
278.0,93.95834085,61.04167155
250.0,94.37500755,61.04167155
304.0,113.54167575,61.04167155
219.0,113.95834245,61.04167155
297.0,116.45834265,61.04167155
213.0,116.87500935,61.04167155
289.0,117.29167605,61.04167155
191.0,118.12500945,61.04167155
333.0,118.54167615,61.04167155
273.0,118.95834285,61.04167155
221.0,119.37500955,61.04167155
286.0,119.79167625,61.04167155
227.0,120.20834295,61.04167155
335.0,120.62500965,61.04167155
-9999.0,-166.87501335,60.62500485
-9999.0,-151.87501215,60.62500485
-9999.0,-151.45834545,60.62500485
161.0,-133.95834405,60.62500485
199.0,-133.12501065,60.62500485
214.0,-130.62501045,60.62500485
382.0,83.12500665,60.62500485
369.0,83.95834005,60.62500485
351.0,84.37500675,60.62500485
304.0,91.04167395,60.62500485
289.0,91.87500735,60.62500485
272.0,93.12500745,60.62500485
252.0,93.95834085,60.62500485
297.0,113.54167575,60.62500485
258.0,113.95834245,60.62500485
227.0,116.04167595,60.62500485
218.0,118.54167615,60.62500485
-9999.0,119.37500955,60.62500485
212.0,120.20834295,60.62500485
350.0,170.62501365,60.62500485
144.0,-132.70834395,60.20833815
183.0,-118.54167615,60.20833815
189.0,-118.12500945,60.20833815
146.0,-117.70834275,60.20833815
320.0,-116.87500935,60.20833815
284.0,-116.04167595,60.20833815
209.0,-114.37500915,60.20833815
297.0,81.87500655,60.20833815
292.0,91.04167395,60.20833815
363.0,91.45834065,60.20833815
337.0,91.87500735,60.20833815
233.0,95.62500765,60.20833815
243.0,96.04167435,60.20833815
290.0,111.87500895,60.20833815
252.0,112.29167565,60.20833815
365.0,121.04167635,60.20833815
320.0,130.20834375,60.20833815
302.0,130.62501045,60.20833815
200.0,-127.70834355,59.79167145
188.0,-125.20834335,59.79167145
171.0,-118.12500945,59.79167145
193.0,-117.70834275,59.79167145
188.0,-115.20834255,59.79167145
143.0,-111.87500895,59.79167145
290.0,91.04167395,59.79167145
378.0,91.45834065,59.79167145
292.0,91.87500735,59.79167145
324.0,92.29167405,59.79167145
290.0,92.70834075,59.79167145
296.0,93.12500745,59.79167145
336.0,93.54167415,59.79167145
320.0,93.95834085,59.79167145
260.0,94.37500755,59.79167145
348.0,94.79167425,59.79167145
404.0,95.20834095,59.79167145
258.0,95.62500765,59.79167145
320.0,101.04167475,59.79167145
253.0,111.45834225,59.79167145
250.0,112.29167565,59.79167145
192.0,112.70834235,59.79167145
199.0,113.12500905,59.79167145
297.0,115.20834255,59.79167145
222.0,118.95834285,59.79167145
284.0,130.20834375,59.79167145
642.0,-161.04167955,59.37500475
280.0,-131.45834385,59.37500475
172.0,-119.79167625,59.37500475
672.0,-117.70834275,59.37500475
229.0,-116.45834265,59.37500475
239.0,-115.62500925,59.37500475
186.0,-115.20834255,59.37500475
204.0,-114.79167585,59.37500475
190.0,-114.37500915,59.37500475
232.0,-113.95834245,59.37500475
189.0,70.20833895,59.37500475
266.0,70.62500565,59.37500475
159.0,71.87500575,59.37500475
368.0,78.12500625,59.37500475
331.0,79.37500635,59.37500475
325.0,81.87500655,59.37500475
361.0,83.12500665,59.37500475
379.0,85.62500685,59.37500475
280.0,90.62500725,59.37500475
268.0,91.04167395,59.37500475
243.0,91.87500735,59.37500475
303.0,92.29167405,59.37500475
296.0,92.70834075,59.37500475
294.0,93.12500745,59.37500475
253.0,93.54167415,59.37500475
205.0,93.95834085,59.37500475
243.0,94.37500755,59.37500475
224.0,94.79167425,59.37500475
300.0,95.20834095,59.37500475
226.0,95.62500765,59.37500475
222.0,96.04167435,59.37500475
296.0,99.79167465,59.37500475
284.0,100.20834135,59.37500475
268.0,101.87500815,59.37500475
232.0,111.04167555,59.37500475
255.0,113.12500905,59.37500475
333.0,113.54167575,59.37500475
244.0,117.29167605,59.37500475
187.0,117.70834275,59.37500475
264.0,118.12500945,59.37500475
216.0,119.37500955,59.37500475
323.0,132.29167725,59.37500475
714.0,-136.45834425,58.95833805
299.0,-116.87500935,58.95833805
192.0,-116.45834265,58.95833805
-9999.0,-115.20834255,58.95833805
255.0,-113.95834245,58.95833805
394.0,78.12500625,58.95833805
342.0,79.37500635,58.95833805
299.0,81.87500655,58.95833805
320.0,85.62500685,58.95833805
302.0,89.79167385,58.95833805
355.0,90.62500725,58.95833805
300.0,91.04167395,58.95833805
222.0,91.87500735,58.95833805
259.0,93.12500745,58.95833805
251.0,93.95834085,58.95833805
221.0,95.20834095,58.95833805
221.0,111.87500895,58.95833805
271.0,112.70834235,58.95833805
265.0,115.20834255,58.95833805
240.0,-131.04167715,58.54167135
229.0,-123.12500985,58.54167135
128.0,-119.37500955,58.54167135
302.0,-116.04167595,58.54167135
351.0,-114.79167585,58.54167135
271.0,79.37500635,58.54167135
424.0,80.20833975,58.54167135
438.0,81.04167315,58.54167135
346.0,82.29167325,58.54167135
309.0,82.70833995,58.54167135
343.0,85.62500685,58.54167135
324.0,87.29167365,58.54167135
345.0,88.95834045,58.54167135
421.0,89.37500715,58.54167135
354.0,89.79167385,58.54167135
375.0,90.62500725,58.54167135
365.0,91.04167395,58.54167135
442.0,91.45834065,58.54167135
229.0,92.29167405,58.54167135
279.0,92.70834075,58.54167135
192.0,93.12500745,58.54167135
229.0,94.37500755,58.54167135
517.0,98.12500785,58.54167135
249.0,101.87500815,58.54167135
284.0,102.29167485,58.54167135
205.0,111.87500895,58.54167135
213.0,112.29167565,58.54167135
249.0,116.04167595,58.54167135
219.0,116.45834265,58.54167135
283.0,-124.37500995,58.12500465
161.0,-122.29167645,58.12500465
138.0,-120.20834295,58.12500465
180.0,53.54167095,58.12500465
270.0,72.29167245,58.12500465
331.0,73.95833925,58.12500465
298.0,85.62500685,58.12500465
361.0,87.29167365,58.12500465
503.0,88.54167375,58.12500465
314.0,88.95834045,58.12500465
315.0,89.37500715,58.12500465
447.0,89.79167385,58.12500465
307.0,90.20834055,58.12500465
335.0,90.62500725,58.12500465
279.0,91.04167395,58.12500465
349.0,91.45834065,58.12500465
375.0,91.87500735,58.12500465
234.0,92.29167405,58.12500465
-9999.0,92.70834075,58.12500465
211.0,102.70834155,58.12500465
223.0,104.37500835,58.12500465
289.0,104.79167505,58.12500465
221.0,108.95834205,58.12500465
271.0,112.29167565,58.12500465
314.0,117.29167605,58.12500465
223.0,-116.87500935,57.70833795
280.0,84.37500675,57.70833795
353.0,84.79167345,57.70833795
391.0,85.62500685,57.70833795
470.0,88.12500705,57.70833795
311.0,88.95834045,57.70833795
307.0,89.79167385,57.70833795
310.0,90.62500725,57.70833795
322.0,91.04167395,57.70833795
349.0,91.45834065,57.70833795
266.0,91.87500735,57.70833795
367.0,92.29167405,57.70833795
331.0,92.70834075,57.70833795
300.0,93.54167415,57.70833795
280.0,96.87500775,57.70833795
272.0,97.29167445,57.70833795
198.0,102.70834155,57.70833795
244.0,105.20834175,57.70833795
212.0,115.20834255,57.70833795
-9999.0,-158.54167935,57.29167125
250.0,-123.12500985,57.29167125
244.0,-122.70834315,57.29167125
237.0,-119.79167625,57.29167125
185.0,-119.37500955,57.29167125
159.0,-118.95834285,57.29167125
240.0,-116.87500935,57.29167125
223.0,52.70833755,57.29167125
264.0,53.95833765,57.29167125
319.0,91.87500735,57.29167125
283.0,92.29167405,57.29167125
285.0,92.70834075,57.29167125
232.0,96.45834105,57.29167125
204.0,97.29167445,57.29167125
266.0,102.70834155,57.29167125
243.0,103.95834165,57.29167125
230.0,104.79167505,57.29167125
207.0,106.04167515,57.29167125
270.0,109.37500875,57.29167125
264.0,116.04167595,57.29167125
265.0,-126.87501015,56.87500455
154.0,-120.20834295,56.87500455
150.0,-116.87500935,56.87500455
236.0,48.12500385,56.87500455
202.0,49.37500395,56.87500455
201.0,51.45833745,56.87500455
209.0,51.87500415,56.87500455
-9999.0,53.12500425,56.87500455
217.0,54.37500435,56.87500455
230.0,55.62500445,56.87500455
218.0,56.87500455,56.87500455
231.0,58.12500465,56.87500455
260.0,59.37500475,56.87500455
320.0,93.12500745,56.87500455
194.0,93.54167415,56.87500455
279.0,94.79167425,56.87500455
271.0,95.20834095,56.87500455
298.0,97.29167445,56.87500455
194.0,103.95834165,56.87500455
189.0,104.37500835,56.87500455
321.0,-126.04167675,56.45833785
317.0,-125.62501005,56.45833785
257.0,-123.54167655,56.45833785
172.0,-121.45834305,56.45833785
254.0,-120.62500965,56.45833785
173.0,-120.20834295,56.45833785
96.0,-119.79167625,56.45833785
168.0,-117.29167605,56.45833785
188.0,-116.87500935,56.45833785
340.0,96.04167435,56.45833785
362.0,96.45834105,56.45833785
284.0,104.37500835,56.45833785
276.0,111.04167555,56.45833785
317.0,113.12500905,56.45833785
351.0,113.54167575,56.45833785
188.0,-119.79167625,56.04167115
158.0,-118.95834285,56.04167115
187.0,-118.12500945,56.04167115
147.0,-117.70834275,56.04167115
185.0,-116.87500935,56.04167115
222.0,-116.45834265,56.04167115
234.0,93.95834085,56.04167115
387.0,115.20834255,56.04167115
351.0,-126.04167675,55.62500445
275.0,-125.62501005,55.62500445
249.0,-125.20834335,55.62500445
278.0,-124.79167665,55.62500445
230.0,-124.37500995,55.62500445
261.0,-123.54167655,55.62500445
263.0,-123.12500985,55.62500445
280.0,-122.29167645,55.62500445
235.0,-119.79167625,55.62500445
157.0,-118.54167615,55.62500445
138.0,-117.70834275,55.62500445
305.0,-116.87500935,55.62500445
225.0,50.62500405,55.62500445
-9999.0,51.45833745,55.62500445
257.0,55.62500445,55.62500445
259.0,56.04167115,55.62500445
-9999.0,56.45833785,55.62500445
231.0,56.87500455,55.62500445
261.0,57.29167125,55.62500445
214.0,87.29167365,55.62500445
264.0,93.12500745,55.62500445
291.0,93.54167415,55.62500445
294.0,-125.20834335,55.20833775
334.0,-124.79167665,55.20833775
168.0,-118.54167615,55.20833775
241.0,51.87500415,55.20833775
224.0,52.29167085,55.20833775
246.0,53.54167095,55.20833775
275.0,53.95833765,55.20833775
272.0,54.37500435,55.20833775
270.0,54.79167105,55.20833775
263.0,56.04167115,55.20833775
303.0,56.45833785,55.20833775
351.0,57.29167125,55.20833775
193.0,57.70833795,55.20833775
376.0,90.20834055,55.20833775
247.0,91.45834065,55.20833775
226.0,92.29167405,55.20833775
219.0,-119.37500955,54.79167105
197.0,-117.70834275,54.79167105
193.0,-117.29167605,54.79167105
149.0,-116.87500935,54.79167105
107.0,-116.45834265,54.79167105
150.0,-115.62500925,54.79167105
332.0,42.29167005,54.79167105
229.0,42.70833675,54.79167105
261.0,53.12500425,54.79167105
246.0,53.54167095,54.79167105
274.0,53.95833765,54.79167105
295.0,54.37500435,54.79167105
337.0,54.79167105,54.79167105
278.0,55.20833775,54.79167105
354.0,55.62500445,54.79167105
-9999.0,56.04167115,54.79167105
246.0,56.45833785,54.79167105
331.0,56.87500455,54.79167105
258.0,57.29167125,54.79167105
273.0,61.45833825,54.79167105
351.0,65.20833855,54.79167105
322.0,81.04167315,54.79167105
236.0,91.87500735,54.79167105
241.0,92.29167405,54.79167105
269.0,93.12500745,54.79167105
315.0,93.54167415,54.79167105
310.0,93.95834085,54.79167105
267.0,-125.62501005,54.37500435
313.0,-125.20834335,54.37500435
153.0,-118.54167615,54.37500435
280.0,-117.70834275,54.37500435
167.0,-117.29167605,54.37500435
208.0,46.04167035,54.37500435
209.0,51.04167075,54.37500435
284.0,51.45833745,54.37500435
251.0,51.87500415,54.37500435
258.0,52.29167085,54.37500435
179.0,53.54167095,54.37500435
268.0,55.20833775,54.37500435
-9999.0,56.45833785,54.37500435
227.0,57.70833795,54.37500435
358.0,65.20833855,54.37500435
375.0,81.04167315,54.37500435
163.0,91.45834065,54.37500435
259.0,92.29167405,54.37500435
409.0,94.37500755,54.37500435
284.0,108.12500865,54.37500435
275.0,-125.20834335,53.95833765
395.0,-120.20834295,53.95833765
112.0,-116.45834265,53.95833765
310.0,-112.29167565,53.95833765
215.0,43.95833685,53.95833765
217.0,51.45833745,53.95833765
239.0,51.87500415,53.95833765
239.0,52.29167085,53.95833765
271.0,52.70833755,53.95833765
288.0,53.12500425,53.95833765
247.0,53.54167095,53.95833765
231.0,53.95833765,53.95833765
258.0,54.37500435,53.95833765
263.0,55.20833775,53.95833765
269.0,55.62500445,53.95833765
221.0,56.45833785,53.95833765
313.0,56.87500455,53.95833765
264.0,57.70833795,53.95833765
221.0,61.45833825,53.95833765
292.0,63.12500505,53.95833765
283.0,63.54167175,53.95833765
233.0,64.79167185,53.95833765
290.0,65.20833855,53.95833765
304.0,66.45833865,53.95833765
351.0,80.20833975,53.95833765
228.0,87.70834035,53.95833765
238.0,89.79167385,53.95833765
312.0,92.29167405,53.95833765
244.0,92.70834075,53.95833765
254.0,93.12500745,53.95833765
241.0,115.20834255,53.95833765
212.0,-124.37500995,53.54167095
237.0,-123.54167655,53.54167095
332.0,-120.20834295,53.54167095
120.0,-117.70834275,53.54167095
149.0,-116.45834265,53.54167095
146.0,-114.79167585,53.54167095
375.0,-106.87500855,53.54167095
334.0,-106.45834185,53.54167095
282.0,58.95833805,53.54167095
287.0,60.20833815,53.54167095
221.0,60.62500485,53.54167095
232.0,61.45833825,53.54167095
260.0,63.54167175,53.54167095
253.0,64.79167185,53.54167095
334.0,76.87500615,53.54167095
301.0,77.70833955,53.54167095
261.0,80.20833975,53.54167095
288.0,87.70834035,53.54167095
289.0,88.54167375,53.54167095
282.0,88.95834045,53.54167095
287.0,89.37500715,53.54167095
250.0,89.79167385,53.54167095
281.0,90.20834055,53.54167095
196.0,91.87500735,53.54167095
221.0,92.70834075,53.54167095
320.0,93.12500745,53.54167095
293.0,93.54167415,53.54167095
280.0,93.95834085,53.54167095
211.0,94.37500755,53.54167095
303.0,94.79167425,53.54167095
237.0,95.20834095,53.54167095
294.0,95.62500765,53.54167095
280.0,96.87500775,53.54167095
296.0,98.54167455,53.54167095
304.0,98.95834125,53.54167095
215.0,119.79167625,53.54167095
219.0,-124.37500995,53.12500425
204.0,-123.54167655,53.12500425
226.0,-122.70834315,53.12500425
363.0,-121.45834305,53.12500425
336.0,-121.04167635,53.12500425
384.0,-120.62500965,53.12500425
220.0,-118.54167615,53.12500425
107.0,-117.29167605,53.12500425
107.0,-116.87500935,53.12500425
295.0,-115.62500925,53.12500425
160.0,-114.79167585,53.12500425
126.0,-113.95834245,53.12500425
183.0,-113.12500905,53.12500425
306.0,-112.70834235,53.12500425
371.0,-111.87500895,53.12500425
299.0,-111.45834225,53.12500425
182.0,-106.87500855,53.12500425
196.0,47.70833715,53.12500425
200.0,48.12500385,53.12500425
251.0,51.45833745,53.12500425
236.0,61.04167155,53.12500425
225.0,61.45833825,53.12500425
312.0,72.70833915,53.12500425
292.0,73.12500585,53.12500425
267.0,75.20833935,53.12500425
308.0,75.62500605,53.12500425
361.0,77.29167285,53.12500425
279.0,87.70834035,53.12500425
378.0,88.54167375,53.12500425
313.0,88.95834045,53.12500425
263.0,92.70834075,53.12500425
337.0,94.79167425,53.12500425
363.0,95.20834095,53.12500425
255.0,95.62500765,53.12500425
370.0,98.54167455,53.12500425
212.0,102.29167485,53.12500425
226.0,106.04167515,53.12500425
242.0,122.29167645,53.12500425
309.0,-124.79167665,52.70833755
214.0,-122.70834315,52.70833755
380.0,-121.04167635,52.70833755
428.0,-120.20834295,52.70833755
383.0,-119.37500955,52.70833755
228.0,-117.70834275,52.70833755
143.0,-116.87500935,52.70833755
198.0,-111.04167555,52.70833755
644.0,-99.37500795,52.70833755
257.0,47.29167045,52.70833755
223.0,48.12500385,52.70833755
233.0,61.45833825,52.70833755
224.0,67.29167205,52.70833755
233.0,72.29167245,52.70833755
301.0,72.70833915,52.70833755
239.0,76.45833945,52.70833755
198.0,77.29167285,52.70833755
216.0,77.70833955,52.70833755
-9999.0,79.79167305,52.70833755
228.0,81.04167315,52.70833755
296.0,87.29167365,52.70833755
305.0,88.54167375,52.70833755
280.0,88.95834045,52.70833755
295.0,89.79167385,52.70833755
286.0,90.62500725,52.70833755
287.0,91.04167395,52.70833755
275.0,95.20834095,52.70833755
265.0,95.62500765,52.70833755
369.0,100.20834135,52.70833755
228.0,111.04167555,52.70833755
217.0,122.29167645,52.70833755
275.0,-124.37500995,52.29167085
192.0,-122.29167645,52.29167085
199.0,-121.87500975,52.29167085
221.0,-121.04167635,52.29167085
237.0,-105.62500845,52.29167085
312.0,40.20833655,52.29167085
258.0,52.70833755,52.29167085
236.0,53.95833765,52.29167085
347.0,59.37500475,52.29167085
398.0,60.20833815,52.29167085
258.0,67.29167205,52.29167085
257.0,72.70833915,52.29167085
303.0,73.12500585,52.29167085
424.0,76.04167275,52.29167085
240.0,76.45833945,52.29167085
519.0,76.87500615,52.29167085
246.0,77.70833955,52.29167085
370.0,84.37500675,52.29167085
332.0,84.79167345,52.29167085
331.0,86.04167355,52.29167085
263.0,87.29167365,52.29167085
306.0,87.70834035,52.29167085
303.0,88.12500705,52.29167085
300.0,88.95834045,52.29167085
286.0,89.79167385,52.29167085
301.0,90.20834055,52.29167085
300.0,90.62500725,52.29167085
365.0,91.45834065,52.29167085
324.0,91.87500735,52.29167085
265.0,93.12500745,52.29167085
392.0,93.54167415,52.29167085
298.0,94.37500755,52.29167085
308.0,94.79167425,52.29167085
298.0,95.20834095,52.29167085
308.0,95.62500765,52.29167085
184.0,96.04167435,52.29167085
243.0,96.87500775,52.29167085
231.0,97.70834115,52.29167085
295.0,98.54167455,52.29167085
266.0,98.95834125,52.29167085
280.0,108.95834205,52.29167085
156.0,110.62500885,52.29167085
189.0,111.04167555,52.29167085
227.0,-123.12500985,51.87500415
230.0,-121.45834305,51.87500415
188.0,-121.04167635,51.87500415
165.0,-111.45834225,51.87500415
846.0,-99.37500795,51.87500415
376.0,42.29167005,51.87500415
248.0,46.45833705,51.87500415
363.0,59.79167145,51.87500415
509.0,61.45833825,51.87500415
524.0,64.37500515,51.87500415
233.0,64.79167185,51.87500415
260.0,66.87500535,51.87500415
284.0,68.54167215,51.87500415
317.0,72.70833915,51.87500415
202.0,73.12500585,51.87500415
342.0,77.29167285,51.87500415
250.0,79.79167305,51.87500415
233.0,80.20833975,51.87500415
237.0,82.29167325,51.87500415
234.0,82.70833995,51.87500415
290.0,83.54167335,51.87500415
267.0,83.95834005,51.87500415
274.0,84.79167345,51.87500415
270.0,86.04167355,51.87500415
301.0,88.54167375,51.87500415
320.0,88.95834045,51.87500415
307.0,89.37500715,51.87500415
279.0,90.20834055,51.87500415
291.0,90.62500725,51.87500415
292.0,91.04167395,51.87500415
272.0,91.45834065,51.87500415
355.0,92.29167405,51.87500415
345.0,93.12500745,51.87500415
323.0,93.54167415,51.87500415
304.0,93.95834085,51.87500415
218.0,94.37500755,51.87500415
245.0,94.79167425,51.87500415
281.0,95.20834095,51.87500415
297.0,95.62500765,51.87500415
314.0,99.79167465,51.87500415
272.0,107.29167525,51.87500415
263.0,-121.04167635,51.45833745
193.0,-120.62500965,51.45833745
477.0,-118.54167615,51.45833745
446.0,-117.70834275,51.45833745
132.0,-109.79167545,51.45833745
233.0,49.79167065,51.45833745
187.0,50.20833735,51.45833745
197.0,51.04167075,51.45833745
194.0,60.20833815,51.45833745
278.0,60.62500485,51.45833745
499.0,61.04167155,51.45833745
368.0,65.20833855,51.45833745
237.0,66.87500535,51.45833745
279.0,67.70833875,51.45833745
257.0,68.12500545,51.45833745
270.0,68.54167215,51.45833745
321.0,68.95833885,51.45833745
216.0,73.12500585,51.45833745
273.0,74.79167265,51.45833745
224.0,75.20833935,51.45833745
217.0,75.62500605,51.45833745
207.0,78.54167295,51.45833745
254.0,79.79167305,51.45833745
339.0,82.29167325,51.45833745
